,country,year,sex,age,suicides_no,population,suicides/100k,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation,population_sum,suicides_no_sum
10142,Greece,1995,male,75+ years,47,272781,17.23,Greece1995,0.772,"136,878,366,230",13550,G.I. Generation,10101632,370
10143,Greece,1995,male,25-34 years,58,793826,7.31,Greece1995,0.772,"136,878,366,230",13550,Generation X,10101632,370
10144,Greece,1995,male,55-74 years,75,1049326,7.15,Greece1995,0.772,"136,878,366,230",13550,Silent,10101632,370
10145,Greece,1995,male,35-54 years,91,1363426,6.67,Greece1995,0.772,"136,878,366,230",13550,Boomers,10101632,370
10146,Greece,1995,male,15-24 years,35,831423,4.21,Greece1995,0.772,"136,878,366,230",13550,Generation X,10101632,370
10147,Greece,1995,female,55-74 years,26,1178828,2.21,Greece1995,0.772,"136,878,366,230",13550,Silent,10101632,370
10148,Greece,1995,female,75+ years,6,370628,1.62,Greece1995,0.772,"136,878,366,230",13550,G.I. Generation,10101632,370
10149,Greece,1995,female,25-34 years,11,781099,1.41,Greece1995,0.772,"136,878,366,230",13550,Generation X,10101632,370
10150,Greece,1995,female,35-54 years,15,1381050,1.09,Greece1995,0.772,"136,878,366,230",13550,Boomers,10101632,370
10151,Greece,1995,female,15-24 years,6,764471,0.78,Greece1995,0.772,"136,878,366,230",13550,Generation X,10101632,370
10152,Greece,1995,female,5-14 years,0,635118,0.0,Greece1995,0.772,"136,878,366,230",13550,Millenials,10101632,370
10153,Greece,1995,male,5-14 years,0,679656,0.0,Greece1995,0.772,"136,878,366,230",13550,Millenials,10101632,370
10154,Greece,1996,male,75+ years,32,274940,11.64,Greece1996,0.7512036003486101,"145,861,612,826",14330,G.I. Generation,10178479,356
10155,Greece,1996,male,55-74 years,92,1060815,8.67,Greece1996,0.7512036003486101,"145,861,612,826",14330,Silent,10178479,356
10156,Greece,1996,male,25-34 years,61,810792,7.52,Greece1996,0.7512036003486101,"145,861,612,826",14330,Generation X,10178479,356
10157,Greece,1996,male,35-54 years,87,1383751,6.29,Greece1996,0.7512036003486101,"145,861,612,826",14330,Boomers,10178479,356
10158,Greece,1996,female,75+ years,15,373612,4.01,Greece1996,0.7512036003486101,"145,861,612,826",14330,G.I. Generation,10178479,356
10159,Greece,1996,male,15-24 years,22,834973,2.63,Greece1996,0.7512036003486101,"145,861,612,826",14330,Generation X,10178479,356
10160,Greece,1996,female,55-74 years,19,1194081,1.59,Greece1996,0.7512036003486101,"145,861,612,826",14330,Silent,10178479,356
10161,Greece,1996,female,25-34 years,9,793234,1.13,Greece1996,0.7512036003486101,"145,861,612,826",14330,Generation X,10178479,356
10162,Greece,1996,female,35-54 years,14,1401680,1.0,Greece1996,0.7512036003486101,"145,861,612,826",14330,Boomers,10178479,356
10163,Greece,1996,female,15-24 years,5,763716,0.65,Greece1996,0.7512036003486101,"145,861,612,826",14330,Generation X,10178479,356
10164,Greece,1996,female,5-14 years,0,621226,0.0,Greece1996,0.7512036003486101,"145,861,612,826",14330,Millenials,10178479,356
10165,Greece,1996,male,5-14 years,0,665659,0.0,Greece1996,0.7512036003486101,"145,861,612,826",14330,Millenials,10178479,356
10166,Greece,1997,male,75+ years,38,277121,13.71,Greece1997,0.7501385844258311,"143,157,600,025",13968,G.I. Generation,10248806,374
10167,Greece,1997,male,25-34 years,68,827622,8.22,Greece1997,0.7501385844258311,"143,157,600,025",13968,Generation X,10248806,374
10168,Greece,1997,male,35-54 years,95,1405076,6.76,Greece1997,0.7501385844258311,"143,157,600,025",13968,Boomers,10248806,374
10169,Greece,1997,male,55-74 years,72,1072438,6.71,Greece1997,0.7501385844258311,"143,157,600,025",13968,Silent,10248806,374
10170,Greece,1997,male,15-24 years,44,834403,5.27,Greece1997,0.7501385844258311,"143,157,600,025",13968,Generation X,10248806,374
10171,Greece,1997,female,75+ years,10,376804,2.65,Greece1997,0.7501385844258311,"143,157,600,025",13968,G.I. Generation,10248806,374
10172,Greece,1997,female,55-74 years,19,1209324,1.57,Greece1997,0.7501385844258311,"143,157,600,025",13968,Silent,10248806,374
10173,Greece,1997,female,35-54 years,15,1423001,1.05,Greece1997,0.7501385844258311,"143,157,600,025",13968,Boomers,10248806,374
10174,Greece,1997,female,15-24 years,6,761478,0.79,Greece1997,0.7501385844258311,"143,157,600,025",13968,Generation X,10248806,374
10175,Greece,1997,female,25-34 years,5,804801,0.62,Greece1997,0.7501385844258311,"143,157,600,025",13968,Generation X,10248806,374
10176,Greece,1997,male,5-14 years,2,650332,0.31,Greece1997,0.7501385844258311,"143,157,600,025",13968,Millenials,10248806,374
10177,Greece,1997,female,5-14 years,0,606406,0.0,Greece1997,0.7501385844258311,"143,157,600,025",13968,Millenials,10248806,374
10178,Greece,1998,male,75+ years,39,279303,13.96,Greece1998,0.7503637084828686,"144,428,172,835",14008,G.I. Generation,10310630,403
10179,Greece,1998,male,55-74 years,105,1083539,9.69,Greece1998,0.7503637084828686,"144,428,172,835",14008,Silent,10310630,403
10180,Greece,1998,male,25-34 years,60,843149,7.12,Greece1998,0.7503637084828686,"144,428,172,835",14008,Generation X,10310630,403
10181,Greece,1998,male,35-54 years,87,1425116,6.1,Greece1998,0.7503637084828686,"144,428,172,835",14008,Boomers,10310630,403
10182,Greece,1998,female,55-74 years,37,1224042,3.02,Greece1998,0.7503637084828686,"144,428,172,835",14008,Silent,10310630,403
10183,Greece,1998,male,15-24 years,24,832475,2.88,Greece1998,0.7503637084828686,"144,428,172,835",14008,Generation X,10310630,403
10184,Greece,1998,female,25-34 years,17,815617,2.08,Greece1998,0.7503637084828686,"144,428,172,835",14008,Generation X,10310630,403
10185,Greece,1998,female,35-54 years,26,1443403,1.8,Greece1998,0.7503637084828686,"144,428,172,835",14008,Boomers,10310630,403
10186,Greece,1998,female,75+ years,4,379955,1.05,Greece1998,0.7503637084828686,"144,428,172,835",14008,G.I. Generation,10310630,403
10187,Greece,1998,female,15-24 years,3,758576,0.4,Greece1998,0.7503637084828686,"144,428,172,835",14008,Generation X,10310630,403
10188,Greece,1998,female,5-14 years,1,591137,0.17,Greece1998,0.7503637084828686,"144,428,172,835",14008,Millenials,10310630,403
10189,Greece,1998,male,5-14 years,0,634318,0.0,Greece1998,0.7503637084828686,"144,428,172,835",14008,Millenials,10310630,403
10190,Greece,1999,male,75+ years,34,281255,12.09,Greece1999,0.7494724170053063,"142,540,728,958",13756,G.I. Generation,10362363,381
10191,Greece,1999,male,55-74 years,83,1094110,7.59,Greece1999,0.7494724170053063,"142,540,728,958",13756,Silent,10362363,381
10192,Greece,1999,male,25-34 years,59,857189,6.88,Greece1999,0.7494724170053063,"142,540,728,958",13756,Generation X,10362363,381
10193,Greece,1999,male,35-54 years,91,1443706,6.3,Greece1999,0.7494724170053063,"142,540,728,958",13756,Boomers,10362363,381
10194,Greece,1999,male,15-24 years,29,829252,3.5,Greece1999,0.7494724170053063,"142,540,728,958",13756,Generation X,10362363,381
10195,Greece,1999,female,75+ years,10,382856,2.61,Greece1999,0.7494724170053063,"142,540,728,958",13756,G.I. Generation,10362363,381
10196,Greece,1999,female,55-74 years,28,1238252,2.26,Greece1999,0.7494724170053063,"142,540,728,958",13756,Silent,10362363,381
10197,Greece,1999,female,25-34 years,16,825404,1.94,Greece1999,0.7494724170053063,"142,540,728,958",13756,Generation X,10362363,381
10198,Greece,1999,female,35-54 years,24,1462495,1.64,Greece1999,0.7494724170053063,"142,540,728,958",13756,Boomers,10362363,381
10199,Greece,1999,female,15-24 years,7,754876,0.93,Greece1999,0.7494724170053063,"142,540,728,958",13756,Generation X,10362363,381
10200,Greece,1999,female,5-14 years,0,575316,0.0,Greece1999,0.7494724170053063,"142,540,728,958",13756,Millenials,10362363,381
10201,Greece,1999,male,5-14 years,0,617652,0.0,Greece1999,0.7494724170053063,"142,540,728,958",13756,Millenials,10362363,381
10202,Greece,2000,male,75+ years,30,283073,10.6,Greece2000,0.799,"130,133,845,771",12509,G.I. Generation,10403059,382
10203,Greece,2000,male,55-74 years,81,1104634,7.33,Greece2000,0.799,"130,133,845,771",12509,Silent,10403059,382
10204,Greece,2000,male,35-54 years,97,1462051,6.63,Greece2000,0.799,"130,133,845,771",12509,Boomers,10403059,382
10205,Greece,2000,male,25-34 years,57,869669,6.55,Greece2000,0.799,"130,133,845,771",12509,Generation X,10403059,382
10206,Greece,2000,male,15-24 years,31,823264,3.77,Greece2000,0.799,"130,133,845,771",12509,Generation X,10403059,382
10207,Greece,2000,female,75+ years,12,385499,3.11,Greece2000,0.799,"130,133,845,771",12509,G.I. Generation,10403059,382
10208,Greece,2000,female,55-74 years,23,1252623,1.84,Greece2000,0.799,"130,133,845,771",12509,Silent,10403059,382
10209,Greece,2000,female,35-54 years,25,1480524,1.69,Greece2000,0.799,"130,133,845,771",12509,Boomers,10403059,382
10210,Greece,2000,female,25-34 years,14,834095,1.68,Greece2000,0.799,"130,133,845,771",12509,Generation X,10403059,382
10211,Greece,2000,female,15-24 years,10,749307,1.33,Greece2000,0.799,"130,133,845,771",12509,Generation X,10403059,382
10212,Greece,2000,male,5-14 years,2,599811,0.33,Greece2000,0.799,"130,133,845,771",12509,Millenials,10403059,382
10213,Greece,2000,female,5-14 years,0,558509,0.0,Greece2000,0.799,"130,133,845,771",12509,Millenials,10403059,382
10214,Greece,2001,male,75+ years,30,292868,10.24,Greece2001,0.7470416008498129,"136,191,353,468",13043,Silent,10441529,334
10215,Greece,2001,male,55-74 years,84,1115264,7.53,Greece2001,0.7470416008498129,"136,191,353,468",13043,Silent,10441529,334
10216,Greece,2001,male,35-54 years,99,1482791,6.68,Greece2001,0.7470416008498129,"136,191,353,468",13043,Boomers,10441529,334
10217,Greece,2001,male,25-34 years,48,879100,5.46,Greece2001,0.7470416008498129,"136,191,353,468",13043,Generation X,10441529,334
10218,Greece,2001,male,15-24 years,23,805944,2.85,Greece2001,0.7470416008498129,"136,191,353,468",13043,Millenials,10441529,334
10219,Greece,2001,female,75+ years,10,396780,2.52,Greece2001,0.7470416008498129,"136,191,353,468",13043,Silent,10441529,334
10220,Greece,2001,female,35-54 years,19,1498616,1.27,Greece2001,0.7470416008498129,"136,191,353,468",13043,Boomers,10441529,334
10221,Greece,2001,female,55-74 years,11,1266997,0.87,Greece2001,0.7470416008498129,"136,191,353,468",13043,Silent,10441529,334
10222,Greece,2001,female,25-34 years,5,838205,0.6,Greece2001,0.7470416008498129,"136,191,353,468",13043,Generation X,10441529,334
10223,Greece,2001,male,5-14 years,2,584190,0.34,Greece2001,0.7470416008498129,"136,191,353,468",13043,Millenials,10441529,334
10224,Greece,2001,female,15-24 years,2,735081,0.27,Greece2001,0.7470416008498129,"136,191,353,468",13043,Millenials,10441529,334
10225,Greece,2001,female,5-14 years,1,545693,0.18,Greece2001,0.7470416008498129,"136,191,353,468",13043,Millenials,10441529,334
10226,Greece,2002,male,75+ years,34,310058,10.97,Greece2002,0.7520141474208113,"153,830,947,017",14676,Silent,10482045,323
10227,Greece,2002,male,55-74 years,87,1125984,7.73,Greece2002,0.7520141474208113,"153,830,947,017",14676,Silent,10482045,323
10228,Greece,2002,male,35-54 years,76,1507522,5.04,Greece2002,0.7520141474208113,"153,830,947,017",14676,Boomers,10482045,323
10229,Greece,2002,male,25-34 years,34,884877,3.84,Greece2002,0.7520141474208113,"153,830,947,017",14676,Generation X,10482045,323
10230,Greece,2002,male,15-24 years,26,777333,3.34,Greece2002,0.7520141474208113,"153,830,947,017",14676,Millenials,10482045,323
10231,Greece,2002,female,75+ years,11,414749,2.65,Greece2002,0.7520141474208113,"153,830,947,017",14676,Silent,10482045,323
10232,Greece,2002,female,55-74 years,23,1281518,1.79,Greece2002,0.7520141474208113,"153,830,947,017",14676,Silent,10482045,323
10233,Greece,2002,female,25-34 years,11,836636,1.31,Greece2002,0.7520141474208113,"153,830,947,017",14676,Generation X,10482045,323
10234,Greece,2002,female,35-54 years,17,1519280,1.12,Greece2002,0.7520141474208113,"153,830,947,017",14676,Boomers,10482045,323
10235,Greece,2002,female,15-24 years,4,711776,0.56,Greece2002,0.7520141474208113,"153,830,947,017",14676,Millenials,10482045,323
10236,Greece,2002,female,5-14 years,0,538762,0.0,Greece2002,0.7520141474208113,"153,830,947,017",14676,Millenials,10482045,323
10237,Greece,2002,male,5-14 years,0,573550,0.0,Greece2002,0.7520141474208113,"153,830,947,017",14676,Millenials,10482045,323
10238,Greece,2003,male,75+ years,33,326673,10.1,Greece2003,0.7661811388112462,"201,924,270,316",19202,Silent,10515665,375
10239,Greece,2003,male,35-54 years,118,1534168,7.69,Greece2003,0.7661811388112462,"201,924,270,316",19202,Boomers,10515665,375
10240,Greece,2003,male,55-74 years,85,1131929,7.51,Greece2003,0.7661811388112462,"201,924,270,316",19202,Silent,10515665,375
10241,Greece,2003,male,25-34 years,46,886959,5.19,Greece2003,0.7661811388112462,"201,924,270,316",19202,Generation X,10515665,375
10242,Greece,2003,male,15-24 years,24,750890,3.2,Greece2003,0.7661811388112462,"201,924,270,316",19202,Millenials,10515665,375
10243,Greece,2003,female,35-54 years,24,1542002,1.56,Greece2003,0.7661811388112462,"201,924,270,316",19202,Boomers,10515665,375
10244,Greece,2003,female,55-74 years,20,1290367,1.55,Greece2003,0.7661811388112462,"201,924,270,316",19202,Silent,10515665,375
10245,Greece,2003,female,25-34 years,11,833120,1.32,Greece2003,0.7661811388112462,"201,924,270,316",19202,Generation X,10515665,375
10246,Greece,2003,female,75+ years,5,433159,1.15,Greece2003,0.7661811388112462,"201,924,270,316",19202,Silent,10515665,375
10247,Greece,2003,female,15-24 years,7,689624,1.02,Greece2003,0.7661811388112462,"201,924,270,316",19202,Millenials,10515665,375
10248,Greece,2003,female,5-14 years,2,532273,0.38,Greece2003,0.7661811388112462,"201,924,270,316",19202,Millenials,10515665,375
10249,Greece,2003,male,5-14 years,0,564501,0.0,Greece2003,0.7661811388112462,"201,924,270,316",19202,Millenials,10515665,375
10250,Greece,2004,male,75+ years,47,343019,13.7,Greece2004,0.7771808156745985,"240,521,260,988",22804,Silent,10547290,353
10251,Greece,2004,male,55-74 years,75,1133084,6.62,Greece2004,0.7771808156745985,"240,521,260,988",22804,Silent,10547290,353
10252,Greece,2004,male,35-54 years,92,1561927,5.89,Greece2004,0.7771808156745985,"240,521,260,988",22804,Boomers,10547290,353
10253,Greece,2004,male,25-34 years,47,886382,5.3,Greece2004,0.7771808156745985,"240,521,260,988",22804,Generation X,10547290,353
10254,Greece,2004,male,15-24 years,22,728622,3.02,Greece2004,0.7771808156745985,"240,521,260,988",22804,Millenials,10547290,353
10255,Greece,2004,female,55-74 years,27,1293593,2.09,Greece2004,0.7771808156745985,"240,521,260,988",22804,Silent,10547290,353
10256,Greece,2004,female,35-54 years,24,1565494,1.53,Greece2004,0.7771808156745985,"240,521,260,988",22804,Boomers,10547290,353
10257,Greece,2004,female,25-34 years,12,828966,1.45,Greece2004,0.7771808156745985,"240,521,260,988",22804,Generation X,10547290,353
10258,Greece,2004,female,75+ years,3,451960,0.66,Greece2004,0.7771808156745985,"240,521,260,988",22804,Silent,10547290,353
10259,Greece,2004,male,5-14 years,2,557426,0.36,Greece2004,0.7771808156745985,"240,521,260,988",22804,Millenials,10547290,353
10260,Greece,2004,female,15-24 years,2,669838,0.3,Greece2004,0.7771808156745985,"240,521,260,988",22804,Millenials,10547290,353
10261,Greece,2004,female,5-14 years,0,526979,0.0,Greece2004,0.7771808156745985,"240,521,260,988",22804,Millenials,10547290,353
10262,Greece,2005,male,75+ years,55,362707,15.16,Greece2005,0.853,"247,783,001,865",23414,Silent,10582816,400
10263,Greece,2005,male,55-74 years,90,1136008,7.92,Greece2005,0.853,"247,783,001,865",23414,Silent,10582816,400
10264,Greece,2005,male,35-54 years,111,1587504,6.99,Greece2005,0.853,"247,783,001,865",23414,Boomers,10582816,400
10265,Greece,2005,male,25-34 years,45,885307,5.08,Greece2005,0.853,"247,783,001,865",23414,Generation X,10582816,400
10266,Greece,2005,male,15-24 years,18,704916,2.55,Greece2005,0.853,"247,783,001,865",23414,Millenials,10582816,400
10267,Greece,2005,female,75+ years,11,477592,2.3,Greece2005,0.853,"247,783,001,865",23414,Silent,10582816,400
10268,Greece,2005,female,35-54 years,28,1585529,1.77,Greece2005,0.853,"247,783,001,865",23414,Boomers,10582816,400
10269,Greece,2005,female,25-34 years,14,825409,1.7,Greece2005,0.853,"247,783,001,865",23414,Generation X,10582816,400
10270,Greece,2005,female,15-24 years,9,648391,1.39,Greece2005,0.853,"247,783,001,865",23414,Millenials,10582816,400
10271,Greece,2005,female,55-74 years,17,1294740,1.31,Greece2005,0.853,"247,783,001,865",23414,Silent,10582816,400
10272,Greece,2005,male,5-14 years,2,551999,0.36,Greece2005,0.853,"247,783,001,865",23414,Millenials,10582816,400
10273,Greece,2005,female,5-14 years,0,522714,0.0,Greece2005,0.853,"247,783,001,865",23414,Millenials,10582816,400
10274,Greece,2006,male,75+ years,60,383580,15.64,Greece2006,0.7863804326499286,"273,317,737,047",25739,Silent,10618891,394
10275,Greece,2006,male,55-74 years,83,1141985,7.27,Greece2006,0.7863804326499286,"273,317,737,047",25739,Silent,10618891,394
10276,Greece,2006,male,35-54 years,115,1608391,7.15,Greece2006,0.7863804326499286,"273,317,737,047",25739,Boomers,10618891,394
10277,Greece,2006,male,25-34 years,47,883789,5.32,Greece2006,0.7863804326499286,"273,317,737,047",25739,Generation X,10618891,394
10278,Greece,2006,male,15-24 years,21,681537,3.08,Greece2006,0.7863804326499286,"273,317,737,047",25739,Millenials,10618891,394
10279,Greece,2006,female,75+ years,9,503415,1.79,Greece2006,0.7863804326499286,"273,317,737,047",25739,Silent,10618891,394
10280,Greece,2006,female,35-54 years,25,1601492,1.56,Greece2006,0.7863804326499286,"273,317,737,047",25739,Boomers,10618891,394
10281,Greece,2006,female,25-34 years,12,821976,1.46,Greece2006,0.7863804326499286,"273,317,737,047",25739,Generation X,10618891,394
10282,Greece,2006,female,55-74 years,17,1298840,1.31,Greece2006,0.7863804326499286,"273,317,737,047",25739,Silent,10618891,394
10283,Greece,2006,female,15-24 years,4,628484,0.64,Greece2006,0.7863804326499286,"273,317,737,047",25739,Millenials,10618891,394
10284,Greece,2006,female,5-14 years,1,517798,0.19,Greece2006,0.7863804326499286,"273,317,737,047",25739,Millenials,10618891,394
10285,Greece,2006,male,5-14 years,0,547604,0.0,Greece2006,0.7863804326499286,"273,317,737,047",25739,Millenials,10618891,394
10286,Greece,2007,male,55-74 years,75,1149577,6.52,Greece2007,0.7989005612925048,"318,497,936,901",29896,Silent,10653591,328
10287,Greece,2007,male,75+ years,25,399870,6.25,Greece2007,0.7989005612925048,"318,497,936,901",29896,Silent,10653591,328
10288,Greece,2007,male,35-54 years,101,1629000,6.2,Greece2007,0.7989005612925048,"318,497,936,901",29896,Boomers,10653591,328
10289,Greece,2007,male,25-34 years,47,880293,5.34,Greece2007,0.7989005612925048,"318,497,936,901",29896,Generation X,10653591,328
10290,Greece,2007,male,15-24 years,19,660913,2.87,Greece2007,0.7989005612925048,"318,497,936,901",29896,Millenials,10653591,328
10291,Greece,2007,female,75+ years,11,522951,2.1,Greece2007,0.7989005612925048,"318,497,936,901",29896,Silent,10653591,328
10292,Greece,2007,female,25-34 years,12,816668,1.47,Greece2007,0.7989005612925048,"318,497,936,901",29896,Generation X,10653591,328
10293,Greece,2007,female,35-54 years,20,1617694,1.24,Greece2007,0.7989005612925048,"318,497,936,901",29896,Boomers,10653591,328
10294,Greece,2007,female,55-74 years,12,1305992,0.92,Greece2007,0.7989005612925048,"318,497,936,901",29896,Silent,10653591,328
10295,Greece,2007,female,15-24 years,5,611207,0.82,Greece2007,0.7989005612925048,"318,497,936,901",29896,Millenials,10653591,328
10296,Greece,2007,male,5-14 years,1,545096,0.18,Greece2007,0.7989005612925048,"318,497,936,901",29896,Generation Z,10653591,328
10297,Greece,2007,female,5-14 years,0,514330,0.0,Greece2007,0.7989005612925048,"318,497,936,901",29896,Generation Z,10653591,328
10298,Greece,2008,male,75+ years,55,415580,13.23,Greece2008,0.8091709794899996,"354,460,802,549",33168,Silent,10686723,373
10299,Greece,2008,male,35-54 years,115,1650138,6.97,Greece2008,0.8091709794899996,"354,460,802,549",33168,Boomers,10686723,373
10300,Greece,2008,male,55-74 years,71,1154680,6.15,Greece2008,0.8091709794899996,"354,460,802,549",33168,Silent,10686723,373
10301,Greece,2008,male,25-34 years,52,874575,5.95,Greece2008,0.8091709794899996,"354,460,802,549",33168,Generation X,10686723,373
10302,Greece,2008,male,15-24 years,15,642167,2.34,Greece2008,0.8091709794899996,"354,460,802,549",33168,Millenials,10686723,373
10303,Greece,2008,female,35-54 years,35,1634510,2.14,Greece2008,0.8091709794899996,"354,460,802,549",33168,Boomers,10686723,373
10304,Greece,2008,female,75+ years,8,546431,1.46,Greece2008,0.8091709794899996,"354,460,802,549",33168,Silent,10686723,373
10305,Greece,2008,female,55-74 years,14,1307510,1.07,Greece2008,0.8091709794899996,"354,460,802,549",33168,Silent,10686723,373
10306,Greece,2008,female,25-34 years,8,809164,0.99,Greece2008,0.8091709794899996,"354,460,802,549",33168,Generation X,10686723,373
10307,Greece,2008,female,15-24 years,0,595248,0.0,Greece2008,0.8091709794899996,"354,460,802,549",33168,Millenials,10686723,373
10308,Greece,2008,female,5-14 years,0,512841,0.0,Greece2008,0.8091709794899996,"354,460,802,549",33168,Generation Z,10686723,373
10309,Greece,2008,male,5-14 years,0,543879,0.0,Greece2008,0.8091709794899996,"354,460,802,549",33168,Generation Z,10686723,373
10310,Greece,2009,male,75+ years,49,434778,11.27,Greece2009,0.8018884804954876,"330,000,252,153",30785,Silent,10719618,391
10311,Greece,2009,male,35-54 years,130,1670385,7.78,Greece2009,0.8018884804954876,"330,000,252,153",30785,Boomers,10719618,391
10312,Greece,2009,male,55-74 years,81,1157880,7.0,Greece2009,0.8018884804954876,"330,000,252,153",30785,Silent,10719618,391
10313,Greece,2009,male,25-34 years,56,863841,6.48,Greece2009,0.8018884804954876,"330,000,252,153",30785,Generation X,10719618,391
10314,Greece,2009,male,15-24 years,17,626013,2.72,Greece2009,0.8018884804954876,"330,000,252,153",30785,Millenials,10719618,391
10315,Greece,2009,female,75+ years,9,574168,1.57,Greece2009,0.8018884804954876,"330,000,252,153",30785,Silent,10719618,391
10316,Greece,2009,female,25-34 years,11,796656,1.38,Greece2009,0.8018884804954876,"330,000,252,153",30785,Generation X,10719618,391
10317,Greece,2009,female,55-74 years,16,1307683,1.22,Greece2009,0.8018884804954876,"330,000,252,153",30785,Silent,10719618,391
10318,Greece,2009,female,35-54 years,20,1650941,1.21,Greece2009,0.8018884804954876,"330,000,252,153",30785,Boomers,10719618,391
10319,Greece,2009,female,15-24 years,2,581847,0.34,Greece2009,0.8018884804954876,"330,000,252,153",30785,Millenials,10719618,391
10320,Greece,2009,female,5-14 years,0,512001,0.0,Greece2009,0.8018884804954876,"330,000,252,153",30785,Generation Z,10719618,391
10321,Greece,2009,male,5-14 years,0,543425,0.0,Greece2009,0.8018884804954876,"330,000,252,153",30785,Generation Z,10719618,391
10322,Greece,2010,male,75+ years,55,453020,12.14,Greece2010,0.867,"299,361,576,558",27886,Silent,10735384,377
10323,Greece,2010,male,35-54 years,128,1685691,7.59,Greece2010,0.867,"299,361,576,558",27886,Generation X,10735384,377
10324,Greece,2010,male,55-74 years,85,1164937,7.3,Greece2010,0.867,"299,361,576,558",27886,Silent,10735384,377
10325,Greece,2010,male,25-34 years,53,845373,6.27,Greece2010,0.867,"299,361,576,558",27886,Generation X,10735384,377
10326,Greece,2010,male,15-24 years,15,612178,2.45,Greece2010,0.867,"299,361,576,558",27886,Millenials,10735384,377
10327,Greece,2010,female,75+ years,6,599568,1.0,Greece2010,0.867,"299,361,576,558",27886,Silent,10735384,377
10328,Greece,2010,female,35-54 years,14,1661514,0.84,Greece2010,0.867,"299,361,576,558",27886,Generation X,10735384,377
10329,Greece,2010,female,55-74 years,11,1311605,0.84,Greece2010,0.867,"299,361,576,558",27886,Silent,10735384,377
10330,Greece,2010,female,25-34 years,6,777901,0.77,Greece2010,0.867,"299,361,576,558",27886,Generation X,10735384,377
10331,Greece,2010,female,15-24 years,4,570284,0.7,Greece2010,0.867,"299,361,576,558",27886,Millenials,10735384,377
10332,Greece,2010,female,5-14 years,0,510970,0.0,Greece2010,0.867,"299,361,576,558",27886,Generation Z,10735384,377
10333,Greece,2010,male,5-14 years,0,542343,0.0,Greece2010,0.867,"299,361,576,558",27886,Generation Z,10735384,377
10334,Greece,2011,male,75+ years,52,467986,11.11,Greece2011,0.8640000000000001,"287,797,822,093",26825,Silent,10728724,477
10335,Greece,2011,male,55-74 years,110,1174903,9.36,Greece2011,0.8640000000000001,"287,797,822,093",26825,Boomers,10728724,477
10336,Greece,2011,male,35-54 years,157,1695456,9.26,Greece2011,0.8640000000000001,"287,797,822,093",26825,Generation X,10728724,477
10337,Greece,2011,male,25-34 years,54,820631,6.58,Greece2011,0.8640000000000001,"287,797,822,093",26825,Millenials,10728724,477
10338,Greece,2011,male,15-24 years,20,598754,3.34,Greece2011,0.8640000000000001,"287,797,822,093",26825,Millenials,10728724,477
10339,Greece,2011,female,75+ years,14,620354,2.26,Greece2011,0.8640000000000001,"287,797,822,093",26825,Silent,10728724,477
10340,Greece,2011,female,15-24 years,11,559712,1.97,Greece2011,0.8640000000000001,"287,797,822,093",26825,Millenials,10728724,477
10341,Greece,2011,female,25-34 years,14,755289,1.85,Greece2011,0.8640000000000001,"287,797,822,093",26825,Millenials,10728724,477
10342,Greece,2011,female,35-54 years,29,1665130,1.74,Greece2011,0.8640000000000001,"287,797,822,093",26825,Generation X,10728724,477
10343,Greece,2011,female,55-74 years,16,1316927,1.21,Greece2011,0.8640000000000001,"287,797,822,093",26825,Boomers,10728724,477
10344,Greece,2011,female,5-14 years,0,510880,0.0,Greece2011,0.8640000000000001,"287,797,822,093",26825,Generation Z,10728724,477
10345,Greece,2011,male,5-14 years,0,542702,0.0,Greece2011,0.8640000000000001,"287,797,822,093",26825,Generation Z,10728724,477
10346,Greece,2012,male,75+ years,63,467292,13.48,Greece2012,0.865,"245,670,666,639",23309,Silent,10539802,508
10347,Greece,2012,male,35-54 years,167,1590800,10.5,Greece2012,0.865,"245,670,666,639",23309,Generation X,10539802,508
10348,Greece,2012,male,55-74 years,117,1145850,10.21,Greece2012,0.865,"245,670,666,639",23309,Boomers,10539802,508
10349,Greece,2012,male,25-34 years,46,790487,5.82,Greece2012,0.865,"245,670,666,639",23309,Millenials,10539802,508
10350,Greece,2012,male,15-24 years,24,605261,3.97,Greece2012,0.865,"245,670,666,639",23309,Millenials,10539802,508
10351,Greece,2012,female,75+ years,14,645352,2.17,Greece2012,0.865,"245,670,666,639",23309,Silent,10539802,508
10352,Greece,2012,female,55-74 years,26,1272278,2.04,Greece2012,0.865,"245,670,666,639",23309,Boomers,10539802,508
10353,Greece,2012,female,25-34 years,15,746111,2.01,Greece2012,0.865,"245,670,666,639",23309,Millenials,10539802,508
10354,Greece,2012,female,35-54 years,28,1626532,1.72,Greece2012,0.865,"245,670,666,639",23309,Generation X,10539802,508
10355,Greece,2012,female,15-24 years,7,576914,1.21,Greece2012,0.865,"245,670,666,639",23309,Millenials,10539802,508
10356,Greece,2012,female,5-14 years,1,524175,0.19,Greece2012,0.865,"245,670,666,639",23309,Generation Z,10539802,508
10357,Greece,2012,male,5-14 years,0,548750,0.0,Greece2012,0.865,"245,670,666,639",23309,Generation Z,10539802,508
10358,Greece,2013,male,55-74 years,141,1144571,12.32,Greece2013,0.863,"239,862,011,450",22994,Boomers,10431289,533
10359,Greece,2013,male,75+ years,52,475655,10.93,Greece2013,0.863,"239,862,011,450",22994,Silent,10431289,533
